 Sample   Time     Encoder 1 Pos   Encoder 2 Pos   Control Effort
  7792   68.992         -124880         -124812          0.4444;
  7793   69.001         -124821         -124789          0.4365;
  7794   69.009         -124760         -124767          0.4286;
  7795   69.018         -124697         -124744          0.4194;
  7796   69.027         -124635         -124719          0.4103;
  7797   69.036         -124574         -124691          0.4005;
  7798   69.045         -124515         -124659          0.3907;
  7799   69.054         -124459         -124624          0.3803;
  7800   69.063         -124408         -124583          0.3694;
  7801   69.071         -124361         -124537          0.3578;
  7802   69.080         -124319         -124486          0.3468;
  7803   69.089         -124281         -124431          0.3346;
  7804   69.098         -124247         -124371          0.3223;
  7805   69.107         -124217         -124307          0.3101;
  7806   69.116         -124190         -124240          0.2967;
  7807   69.124         -124164         -124172          0.2839;
  7808   69.133         -124140         -124103          0.2705;
  7809   69.142         -124115         -124034          0.2570;
  7810   69.151         -124089         -123967          0.2430;
  7811   69.160         -124062         -123903          0.2289;
  7812   69.169         -124031         -123843          0.2143;
  7813   69.178         -123998         -123787          0.2002;
  7814   69.186         -123961         -123736          0.1850;
  7815   69.195         -123920         -123691          0.1703;
  7816   69.204         -123875         -123651          0.1551;
  7817   69.213         -123825         -123617          0.1398;
  7818   69.222         -123772         -123587          0.1245;
  7819   69.231         -123715         -123562          0.1093;
  7820   69.240         -123655         -123541          0.0934;
  7821   69.248         -123594         -123522          0.0781;
  7822   69.257         -123533         -123504          0.0623;
  7823   69.266         -123472         -123486          0.0464;
  7824   69.275         -123413         -123468          0.0305;
  7825   69.284         -123357         -123448          0.0147;
  7826   69.293         -123304         -123425         -0.0012;
  7827   69.302         -123256         -123398         -0.0171;
  7828   69.310         -123213         -123367         -0.0330;
  7829   69.319         -123175         -123332         -0.0488;
  7830   69.328         -123143         -123292         -0.0647;
  7831   69.337         -123116         -123247         -0.0806;
  7832   69.346         -123095         -123199         -0.0965;
  7833   69.355         -123078         -123148         -0.1117;
  7834   69.364         -123064         -123094         -0.1276;
  7835   69.372         -123052         -123040         -0.1429;
  7836   69.381         -123042         -122985         -0.1581;
  7837   69.390         -123033         -122931         -0.1734;
  7838   69.399         -123023         -122880         -0.1886;
  7839   69.408         -123011         -122831         -0.2033;
  7840   69.417         -122998         -122788         -0.2179;
  7841   69.426         -122983         -122749         -0.2326;
  7842   69.434         -122965         -122716         -0.2466;
  7843   69.443         -122944         -122689         -0.2607;
  7844   69.452         -122922         -122669         -0.2747;
  7845   69.461         -122896         -122654         -0.2882;
  7846   69.470         -122870         -122646         -0.3016;
  7847   69.479         -122842         -122643         -0.3144;
  7848   69.488         -122814         -122645         -0.3272;
  7849   69.496         -122786         -122650         -0.3394;
  7850   69.505         -122758         -122659         -0.3516;
  7851   69.514         -122733         -122670         -0.3632;
  7852   69.523         -122711         -122682         -0.3748;
  7853   69.532         -122693         -122694         -0.3852;
  7854   69.541         -122679         -122705         -0.3962;
  7855   69.549         -122672         -122715         -0.4060;
  7856   69.558         -122670         -122723         -0.4158;
  7857   69.567         -122674         -122729         -0.4249;
  7858   69.576         -122684         -122733         -0.4341;
  7859   69.585         -122700         -122735         -0.4420;
  7860   69.594         -122721         -122736         -0.4499;
  7861   69.603         -122746         -122734         -0.4573;
  7862   69.611         -122774         -122733         -0.4640;
  7863   69.620         -122805         -122732         -0.4707;
  7864   69.629         -122837         -122733         -0.4762;
  7865   69.638         -122872         -122736         -0.4817;
  7866   69.647         -122907         -122741         -0.4860;
  7867   69.656         -122943         -122751         -0.4902;
  7868   69.665         -122977         -122764         -0.4933;
  7869   69.673         -123011         -122783         -0.4963;
  7870   69.682         -123043         -122806         -0.4982;
  7871   69.691         -123072         -122835         -0.4994;
  7872   69.700         -123099         -122870         -0.5000;
  7873   69.709         -123124         -122910         -0.5006;
  7874   69.718         -123147         -122955         -0.4994;
  7875   69.727         -123168         -123003         -0.4982;
  7876   69.735         -123189         -123056         -0.4963;
  7877   69.744         -123210         -123111         -0.4939;
  7878   69.753         -123232         -123168         -0.4902;
  7879   69.762         -123256         -123226         -0.4866;
  7880   69.771         -123283         -123283         -0.4817;
  7881   69.780         -123314         -123340         -0.4768;
  7882   69.789         -123349         -123395         -0.4713;
  7883   69.797         -123389         -123449         -0.4646;
  7884   69.806         -123433         -123499         -0.4579;
  7885   69.815         -123483         -123547         -0.4505;
  7886   69.824         -123537         -123593         -0.4426;
  7887   69.833         -123596         -123636         -0.4341;
  7888   69.842         -123659         -123677         -0.4255;
  7889   69.851         -123726         -123717         -0.4158;
  7890   69.859         -123796         -123756         -0.4060;
  7891   69.868         -123869         -123795         -0.3956;
  7892   69.877         -123943         -123836         -0.3852;
  7893   69.886         -124019         -123878         -0.3736;
  7894   69.895         -124095         -123923         -0.3620;
  7895   69.904         -124171         -123972         -0.3504;
  7896   69.913         -124245         -124025         -0.3382;
  7897   69.921         -124319         -124083         -0.3254;
  7898   69.930         -124391         -124146         -0.3126;
  7899   69.939         -124460         -124214         -0.2991;
  7900   69.948         -124527         -124288         -0.2851;
  7901   69.957         -124591         -124368         -0.2711;
  7902   69.966         -124653         -124452         -0.2570;
  7903   69.974         -124714         -124540         -0.2424;
  7904   69.983         -124773         -124632         -0.2277;
  7905   69.992         -124831         -124727         -0.2131;
  7906   70.001         -124890         -124823         -0.1978;
  7907   70.010         -124949         -124921         -0.1819;
  7908   70.019         -125008         -125018         -0.1667;
  7909   70.028         -125068         -125114         -0.1508;
  7910   70.036         -125129         -125207         -0.1349;
  7911   70.045         -125193         -125297         -0.1190;
  7912   70.054         -125259         -125383         -0.1026;
  7913   70.063         -125328         -125465         -0.0861;
  7914   70.072         -125399         -125542         -0.0702;
  7915   70.081         -125472         -125615         -0.0537;
  7916   70.090         -125548         -125682         -0.0372;
  7917   70.098         -125625         -125745         -0.0201;
  7918   70.107         -125705         -125803         -0.0037;
  7919   70.116         -125785         -125858          0.0128;
  7920   70.125         -125864         -125910          0.0293;
  7921   70.134         -125944         -125960          0.0458;
  7922   70.143         -126021         -126008          0.0623;
  7923   70.152         -126096         -126055          0.0788;
  7924   70.160         -126167         -126102          0.0952;
  7925   70.169         -126236         -126150          0.1117;
  7926   70.178         -126299         -126199          0.1282;
  7927   70.187         -126359         -126250          0.1441;
  7928   70.196         -126412         -126302          0.1600;
  7929   70.205         -126463         -126356          0.1758;
  7930   70.214         -126508         -126411          0.1917;
  7931   70.222         -126550         -126469          0.2070;
  7932   70.231         -126589         -126527          0.2222;
  7933   70.240         -126623         -126586          0.2375;
  7934   70.249         -126656         -126645          0.2521;
  7935   70.258         -126686         -126702          0.2668;
  7936   70.267         -126715         -126758          0.2808;
  7937   70.276         -126744         -126812          0.2949;
  7938   70.284         -126773         -126863          0.3083;
  7939   70.293         -126803         -126910          0.3217;
  7940   70.302         -126835         -126954          0.3352;
  7941   70.311         -126866         -126992          0.3474;
  7942   70.320         -126899         -127027          0.3596;
  7943   70.329         -126932         -127057          0.3718;
  7944   70.338         -126967         -127082          0.3834;
  7945   70.346         -127002         -127103          0.3944;
  7946   70.355         -127037         -127121          0.4048;
  7947   70.364         -127072         -127135          0.4151;
  7948   70.373         -127105         -127146          0.4249;
  7949   70.382         -127137         -127155          0.4341;
  7950   70.391         -127167         -127162          0.4426;
  7951   70.399         -127193         -127168          0.4505;
  7952   70.408         -127216         -127174          0.4579;
  7953   70.417         -127235         -127180          0.4652;
  7954   70.426         -127249         -127186          0.4713;
  7955   70.435         -127259         -127192          0.4774;
  7956   70.444         -127263         -127200          0.4823;
  7957   70.453         -127262         -127207          0.4872;
  7958   70.461         -127257         -127216          0.4908;
  7959   70.470         -127248         -127224          0.4939;
  7960   70.479         -127236         -127231          0.4963;
  7961   70.488         -127222         -127238          0.4982;
  7962   70.497         -127205         -127243          0.4994;
  7963   70.506         -127188         -127247          0.5000;
  7964   70.515         -127170         -127248          0.4994;
  7965   70.523         -127152         -127244          0.4982;
  7966   70.532         -127134         -127238          0.4963;
  7967   70.541         -127118         -127228          0.4939;
  7968   70.550         -127103         -127215          0.4902;
  7969   70.559         -127089         -127198          0.4860;
  7970   70.568         -127077         -127177          0.4817;
  7971   70.577         -127065         -127152          0.4762;
  7972   70.585         -127055         -127125          0.4701;
  7973   70.594         -127045         -127095          0.4634;
  7974   70.603         -127035         -127063          0.4567;
  7975   70.612         -127025         -127029          0.4487;
  7976   70.621         -127014         -126995          0.4402;
  7977   70.630         -127002         -126961          0.4316;
  7978   70.639         -126988         -126927          0.4219;
  7979   70.647         -126973         -126894          0.4121;
  7980   70.656         -126955         -126863          0.4017;
  7981   70.665         -126935         -126834          0.3907;
  7982   70.674         -126912         -126806          0.3791;
  7983   70.683         -126886         -126781          0.3675;
  7984   70.692         -126858         -126758          0.3553;
  7985   70.701         -126827         -126737          0.3425;
  7986   70.709         -126795         -126718          0.3297;
  7987   70.718         -126761         -126700          0.3162;
  7988   70.727         -126727         -126684          0.3022;
  7989   70.736         -126692         -126667          0.2882;
  7990   70.745         -126659         -126651          0.2735;
  7991   70.754         -126625         -126635          0.2589;
  7992   70.763         -126592         -126618          0.2436;
  7993   70.771         -126560         -126599          0.2283;
  7994   70.780         -126530         -126579          0.2131;
  7995   70.789         -126502         -126557          0.1972;
  7996   70.798         -126475         -126533          0.1813;
  7997   70.807         -126452         -126507          0.1648;
  7998   70.816         -126430         -126479          0.1484;
  7999   70.824         -126411         -126450          0.1319;
  8000   70.833         -126393         -126419          0.1148;
  8001   70.842         -126377         -126386          0.0983;
  8002   70.851         -126362         -126354          0.0812;
  8003   70.860         -126348         -126320          0.0641;
  8004   70.869         -126335         -126287          0.0470;
  8005   70.878         -126322         -126255          0.0293;
  8006   70.886         -126309         -126224          0.0122;
  8007   70.895         -126296         -126194         -0.0049;
  8008   70.904         -126281         -126167         -0.0220;
  8009   70.913         -126266         -126143         -0.0397;
  8010   70.922         -126250         -126121         -0.0568;
  8011   70.931         -126232         -126102         -0.0739;
  8012   70.940         -126212         -126086         -0.0910;
  8013   70.948         -126192         -126073         -0.1081;
  8014   70.957         -126171         -126063         -0.1252;
  8015   70.966         -126149         -126055         -0.1416;
  8016   70.975         -126128         -126050         -0.1587;
  8017   70.984         -126107         -126045         -0.1752;
  8018   70.993         -126087         -126042         -0.1911;
  8019   71.002         -126070         -126040         -0.2076;
  8020   71.010         -126054         -126038         -0.2234;
  8021   71.019         -126042         -126035         -0.2387;
  8022   71.028         -126033         -126033         -0.2546;
  8023   71.037         -126027         -126030         -0.2692;
  8024   71.046         -126025         -126026         -0.2845;
  8025   71.055         -126027         -126022         -0.2985;
  8026   71.064         -126032         -126018         -0.3126;
  8027   71.072         -126041         -126014         -0.3266;
  8028   71.081         -126052         -126009         -0.3400;
  8029   71.090         -126066         -126006         -0.3529;
  8030   71.099         -126081         -126003         -0.3657;
  8031   71.108         -126099         -126002         -0.3779;
  8032   71.117         -126117         -126003         -0.3895;
  8033   71.126         -126136         -126006         -0.4011;
  8034   71.134         -126155         -126013         -0.4115;
  8035   71.143         -126175         -126022         -0.4219;
  8036   71.152         -126194         -126035         -0.4316;
  8037   71.161         -126213         -126051         -0.4408;
  8038   71.170         -126231         -126071         -0.4493;
  8039   71.179         -126249         -126094         -0.4573;
  8040   71.188         -126267         -126121         -0.4646;
  8041   71.196         -126285         -126150         -0.4713;
  8042   71.205         -126304         -126182         -0.4774;
  8043   71.214         -126326         -126217         -0.4829;
  8044   71.223         -126348         -126253         -0.4878;
  8045   71.232         -126374         -126291         -0.4915;
  8046   71.241         -126403         -126330         -0.4951;
  8047   71.249         -126435         -126370         -0.4976;
  8048   71.258         -126471         -126411         -0.4994;
  8049   71.267         -126512         -126452         -0.5000;
  8050   71.276         -126556         -126494         -0.5006;
  8051   71.285         -126605         -126537         -0.4994;
  8052   71.294         -126657         -126581         -0.4982;
  8053   71.303         -126713         -126626         -0.4957;
  8054   71.311         -126771         -126671         -0.4927;
  8055   71.320         -126834         -126719         -0.4890;
  8056   71.329         -126900         -126768         -0.4847;
  8057   71.338         -126969         -126820         -0.4792;
  8058   71.347         -127040         -126874         -0.4737;
  8059   71.356         -127114         -126932         -0.4670;
  8060   71.365         -127189         -126994         -0.4597;
  8061   71.373         -127264         -127059         -0.4518;
  8062   71.382         -127340         -127130         -0.4432;
  8063   71.391         -127417         -127203         -0.4341;
  8064   71.400         -127493         -127282         -0.4243;
  8065   71.409         -127570         -127365         -0.4139;
  8066   71.418         -127645         -127452         -0.4035;
  8067   71.427         -127719         -127544         -0.3919;
  8068   71.435         -127792         -127638         -0.3803;
  8069   71.444         -127865         -127735         -0.3681;
  8070   71.453         -127938         -127835         -0.3553;
  8071   71.462         -128009         -127936         -0.3419;
  8072   71.471         -128081         -128038         -0.3284;
  8073   71.480         -128152         -128140         -0.3144;
  8074   71.489         -128225         -128241         -0.2998;
  8075   71.497         -128298         -128341         -0.2851;
  8076   71.506         -128373         -128438         -0.2698;
  8077   71.515         -128449         -128532         -0.2546;
  8078   71.524         -128527         -128623         -0.2387;
  8079   71.533         -128607         -128710         -0.2228;
  8080   71.542         -128689         -128793         -0.2063;
  8081   71.551         -128772         -128872         -0.1899;
  8082   71.559         -128858         -128948         -0.1728;
  8083   71.568         -128945         -129020         -0.1557;
  8084   71.577         -129034         -129090         -0.1386;
  8085   71.586         -129123         -129156         -0.1215;
  8086   71.595         -129214         -129220         -0.1038;
  8087   71.604         -129305         -129284         -0.0861;
  8088   71.613         -129395         -129347         -0.0684;
  8089   71.621         -129485         -129410         -0.0507;
  8090   71.630         -129572         -129474         -0.0324;
  8091   71.639         -129658         -129539         -0.0147;
  8092   71.648         -129741         -129607          0.0031;
  8093   71.657         -129820         -129678          0.0214;
  8094   71.666         -129895         -129751          0.0391;
  8095   71.674         -129967         -129827          0.0574;
  8096   71.683         -130033         -129906          0.0751;
  8097   71.692         -130095         -129986          0.0928;
  8098   71.701         -130153         -130069          0.1105;
  8099   71.710         -130207         -130153          0.1282;
  8100   71.719         -130259         -130238          0.1453;
  8101   71.728         -130308         -130322          0.1630;
  8102   71.736         -130355         -130404          0.1801;
  8103   71.745         -130402         -130485          0.1966;
  8104   71.754         -130447         -130562          0.2137;
  8105   71.763         -130493         -130636          0.2295;
  8106   71.772         -130539         -130705          0.2460;
  8107   71.781         -130584         -130768          0.2619;
  8108   71.790         -130631         -130826          0.2772;
  8109   71.798         -130678         -130878          0.2924;
  8110   71.807         -130725         -130923          0.3071;
  8111   71.816         -130773         -130963          0.3217;
  8112   71.825         -130820         -130997          0.3358;
  8113   71.834         -130866         -131026          0.3498;
  8114   71.843         -130910         -131049          0.3626;
  8115   71.852         -130951         -131068          0.3755;
  8116   71.860         -130989         -131083          0.3877;
  8117   71.869         -131023         -131095          0.3993;
  8118   71.878         -131054         -131104          0.4109;
  8119   71.887         -131079         -131111          0.4212;
  8120   71.896         -131099         -131116          0.4316;
  8121   71.905         -131112         -131121          0.4408;
  8122   71.914         -131120         -131124          0.4499;
  8123   71.922         -131122         -131126          0.4579;
  8124   71.931         -131116         -131128          0.4652;
  8125   71.940         -131106         -131129          0.4725;
  8126   71.949         -131091         -131127          0.4786;
  8127   71.958         -131071         -131125          0.4841;
  8128   71.967         -131047         -131120          0.4884;
  8129   71.976         -131019         -131113          0.4927;
  8130   71.984         -130989         -131103          0.4957;
  8131   71.993         -130956         -131089          0.4976;
  8132   72.002         -130922         -131072          0.4994;
  8133   72.011         -130886         -131050          0.5000;
  8134   72.020         -130848         -131024          0.4994;
  8135   72.029         -130810         -130993          0.4982;
  8136   72.038         -130770         -130957          0.4963;
  8137   72.046         -130731         -130916          0.4933;
  8138   72.055         -130693         -130870          0.4896;
  8139   72.064         -130655         -130819          0.4847;
  8140   72.073         -130617         -130764          0.4799;
  8141   72.082         -130579         -130705          0.4737;
  8142   72.091         -130541         -130642          0.4670;
  8143   72.099         -130502         -130577          0.4597;
  8144   72.108         -130461         -130510          0.4512;
  8145   72.117         -130418         -130442          0.4426;
  8146   72.126         -130373         -130373          0.4328;
  8147   72.135         -130324         -130304          0.4231;
  8148   72.144         -130274         -130236          0.4121;
  8149   72.153         -130220         -130168          0.4011;
  8150   72.161         -130164         -130102          0.3889;
  8151   72.170         -130106         -130038          0.3767;
  8152   72.179         -130045         -129975          0.3639;
  8153   72.188         -129981         -129914          0.3504;
  8154   72.197         -129915         -129855          0.3364;
  8155   72.206         -129847         -129798          0.3223;
  8156   72.215         -129778         -129742          0.3071;
  8157   72.223         -129709         -129686          0.2918;
  8158   72.232         -129640         -129631          0.2766;
  8159   72.241         -129572         -129577          0.2607;
  8160   72.250         -129505         -129522          0.2442;
  8161   72.259         -129439         -129467          0.2277;
  8162   72.268         -129375         -129411          0.2112;
  8163   72.277         -129312         -129354          0.1935;
  8164   72.285         -129252         -129296          0.1764;
  8165   72.294         -129195         -129237          0.1587;
  8166   72.303         -129139         -129177          0.1410;
  8167   72.312         -129084         -129115          0.1227;
  8168   72.321         -129030         -129053          0.1050;
  8169   72.330         -128978         -128990          0.0867;
  8170   72.339         -128928         -128926          0.0678;
  8171   72.347         -128878         -128863          0.0495;
  8172   72.356         -128828         -128800          0.0311;
  8173   72.365         -128778         -128737          0.0122;
  8174   72.374         -128729         -128676         -0.0067;
  8175   72.383         -128680         -128615         -0.0250;
  8176   72.392         -128631         -128557         -0.0440;
  8177   72.401         -128580         -128500         -0.0623;
  8178   72.409         -128530         -128445         -0.0806;
  8179   72.418         -128478         -128393         -0.0995;
  8180   72.427         -128427         -128342         -0.1178;
  8181   72.436         -128376         -128294         -0.1361;
  8182   72.445         -128324         -128247         -0.1538;
  8183   72.454         -128272         -128203         -0.1716;
  8184   72.463         -128220         -128160         -0.1893;
  8185   72.471         -128170         -128118         -0.2070;
  8186   72.480         -128122         -128078         -0.2241;
  8187   72.489         -128075         -128039         -0.2405;
  8188   72.498         -128031         -128000         -0.2570;
  8189   72.507         -127990         -127963         -0.2735;
  8190   72.516         -127951         -127925         -0.2894;
  8191   72.524         -127916         -127889         -0.3046;
  8192   72.533         -127886         -127853         -0.3199;
  8193   72.542         -127860         -127817         -0.3346;
  8194   72.551         -127838         -127782         -0.3486;
  8195   72.560         -127820         -127750         -0.3626;
  8196   72.569         -127806         -127718         -0.3755;
  8197   72.578         -127796         -127689         -0.3883;
  8198   72.586         -127789         -127662         -0.4005;
  8199   72.595         -127785         -127639         -0.4121;
  8200   72.604         -127784         -127619         -0.4231;
  8201   72.613         -127786         -127604         -0.4335;
  8202   72.622         -127789         -127593         -0.4432;
  8203   72.631         -127794         -127587         -0.4524;
  8204   72.640         -127800         -127586         -0.4609;
  8205   72.648         -127807         -127591         -0.4683;
  8206   72.657         -127815         -127601         -0.4750;
  8207   72.666         -127822         -127616         -0.4811;
  8208   72.675         -127831         -127636         -0.4866;
  8209   72.684         -127840         -127661         -0.4908;
  8210   72.693         -127850         -127690         -0.4945;
  8211   72.702         -127862         -127723         -0.4976;
  8212   72.710         -127875         -127758         -0.4994;
  8213   72.719         -127891         -127796         -0.5000;
  8214   72.728         -127909         -127836         -0.5000;
  8215   72.737         -127931         -127877         -0.4994;
  8216   72.746         -127957         -127919         -0.4976;
  8217   72.755         -127986         -127961         -0.4945;
  8218   72.764         -128019         -128003         -0.4908;
  8219   72.772         -128054         -128045         -0.4866;
  8220   72.781         -128092         -128086         -0.4811;
  8221   72.790         -128134         -128127         -0.4750;
  8222   72.799         -128179         -128167         -0.4676;
  8223   72.808         -128227         -128207         -0.4603;
  8224   72.817         -128279         -128247         -0.4518;
  8225   72.826         -128332         -128287         -0.4426;
  8226   72.834         -128387         -128327         -0.4322;
  8227   72.843         -128442         -128368         -0.4219;
  8228   72.852         -128498         -128410         -0.4109;
  8229   72.861         -128553         -128454         -0.3987;
  8230   72.870         -128608         -128499         -0.3864;
  8231   72.879         -128662         -128547         -0.3736;
  8232   72.888         -128716         -128597         -0.3602;
  8233   72.896         -128768         -128649         -0.3462;
  8234   72.905         -128820         -128704         -0.3315;
  8235   72.914         -128870         -128761         -0.3162;
  8236   72.923         -128919         -128820         -0.3010;
  8237   72.932         -128967         -128880         -0.2845;
  8238   72.941         -129014         -128943         -0.2686;
  8239   72.949         -129061         -129006         -0.2515;
  8240   72.958         -129109         -129070         -0.2344;
  8241   72.967         -129157         -129135         -0.2173;
  8242   72.976         -129207         -129199         -0.1996;
  8243   72.985         -129257         -129262         -0.1819;
  8244   72.994         -129309         -129324         -0.1636;
  8245   73.003         -129363         -129386         -0.1447;
  8246   73.011         -129418         -129446         -0.1264;
  8247   73.020         -129475         -129504         -0.1074;
  8248   73.029         -129534         -129561         -0.0885;
  8249   73.038         -129595         -129616         -0.0696;
  8250   73.047         -129657         -129671         -0.0501;
  8251   73.056         -129720         -129723         -0.0311;
  8252   73.065         -129784         -129776         -0.0116;
  8253   73.073         -129847         -129827          0.0079;
  8254   73.082         -129910         -129879          0.0269;
  8255   73.091         -129971         -129930          0.0464;
  8256   73.100         -130031         -129981          0.0659;
  8257   73.109         -130088         -130033          0.0849;
  8258   73.118         -130142         -130086          0.1038;
  8259   73.127         -130193         -130139          0.1227;
  8260   73.135         -130241         -130193          0.1416;
  8261   73.144         -130287         -130248          0.1606;
  8262   73.153         -130329         -130302          0.1789;
  8263   73.162         -130369         -130357          0.1972;
  8264   73.171         -130406         -130411          0.2149;
  8265   73.180         -130439         -130464          0.2326;
  8266   73.189         -130471         -130515          0.2497;
  8267   73.197         -130500         -130565          0.2668;
  8268   73.206         -130528         -130613          0.2833;
  8269   73.215         -130553         -130657          0.2998;
  8270   73.224         -130577         -130698          0.3150;
  8271   73.233         -130599         -130734          0.3303;
  8272   73.242         -130620         -130766          0.3455;
  8273   73.251         -130639         -130794          0.3596;
  8274   73.259         -130658         -130817          0.3736;
  8275   73.268         -130675         -130835          0.3864;
  8276   73.277         -130692         -130847          0.3993;
  8277   73.286         -130707         -130856          0.4115;
  8278   73.295         -130720         -130859          0.4231;
  8279   73.304         -130731         -130858          0.4335;
  8280   73.313         -130740         -130854          0.4438;
  8281   73.321         -130745         -130845          0.4530;
  8282   73.330         -130747         -130834          0.4615;
  8283   73.339         -130744         -130820          0.4689;
  8284   73.348         -130738         -130803          0.4762;
  8285   73.357         -130728         -130785          0.4823;
  8286   73.366         -130714         -130765          0.4878;
  8287   73.374         -130696         -130743          0.4921;
  8288   73.383         -130675         -130719          0.4951;
  8289   73.392         -130651         -130695          0.4976;
  8290   73.401         -130624         -130669          0.4994;
  8291   73.410         -130594         -130641          0.5000;
  8292   73.419         -130561         -130613          0.4994;
  8293   73.428         -130525         -130582          0.4976;
  8294   73.436         -130486         -130550          0.4951;
  8295   73.445         -130444         -130517          0.4921;
  8296   73.454         -130401         -130481          0.4872;
  8297   73.463         -130356         -130443          0.4823;
  8298   73.472         -130310         -130402          0.4756;
  8299   73.481         -130263         -130360          0.4689;
  8300   73.490         -130216         -130315          0.4609;
  8301   73.498         -130169         -130267          0.4524;
  8302   73.507         -130124         -130216          0.4426;
  8303   73.516         -130078         -130163          0.4328;
  8304   73.525         -130032         -130108          0.4219;
  8305   73.534         -129986         -130050          0.4103;
  8306   73.543         -129940         -129991          0.3980;
  8307   73.552         -129894         -129931          0.3852;
  8308   73.560         -129848         -129869          0.3712;
  8309   73.569         -129802         -129807          0.3571;
  8310   73.578         -129756         -129745          0.3425;
  8311   73.587         -129710         -129683          0.3272;
  8312   73.596         -129663         -129622          0.3120;
  8313   73.605         -129615         -129562          0.2955;
  8314   73.614         -129567         -129503          0.2790;
  8315   73.622         -129517         -129446          0.2619;
  8316   73.631         -129467         -129390          0.2448;
  8317   73.640         -129415         -129337          0.2265;
  8318   73.649         -129362         -129286          0.2088;
  8319   73.658         -129308         -129236          0.1899;
  8320   73.667         -129254         -129189          0.1716;
  8321   73.676         -129199         -129143          0.1526;
  8322   73.684         -129143         -129098          0.1331;
  8323   73.693         -129087         -129055          0.1136;
  8324   73.702         -129030         -129012          0.0940;
  8325   73.711         -128974         -128970          0.0745;
  8326   73.720         -128919         -128928          0.0543;
  8327   73.729         -128865         -128885          0.0342;
  8328   73.738         -128812         -128842          0.0147;
  8329   73.746         -128761         -128798         -0.0055;
  8330   73.755         -128712         -128753         -0.0256;
  8331   73.764         -128665         -128706         -0.0458;
  8332   73.773         -128621         -128659         -0.0653;
  8333   73.782         -128579         -128610         -0.0855;
  8334   73.791         -128539         -128561         -0.1050;
  8335   73.799         -128501         -128510         -0.1252;
  8336   73.808         -128466         -128460         -0.1441;
  8337   73.817         -128432         -128409         -0.1636;
  8338   73.826         -128400         -128359         -0.1825;
  8339   73.835         -128368         -128310         -0.2015;
  8340   73.844         -128337         -128262         -0.2198;
  8341   73.853         -128307         -128216         -0.2381;
  8342   73.861         -128278         -128173         -0.2558;
  8343   73.870         -128249         -128131         -0.2729;
  8344   73.879         -128221         -128093         -0.2900;
  8345   73.888         -128194         -128058         -0.3071;
  8346   73.897         -128168         -128027         -0.3230;
  8347   73.906         -128142         -127999         -0.3382;
  8348   73.915         -128118         -127975         -0.3535;
  8349   73.923         -128094         -127954         -0.3681;
  8350   73.932         -128071         -127937         -0.3822;
  8351   73.941         -128049         -127923         -0.3956;
  8352   73.950         -128029         -127912         -0.4078;
  8353   73.959         -128010         -127904         -0.4200;
  8354   73.968         -127994         -127899         -0.4316;
  8355   73.977         -127981         -127896         -0.4420;
  8356   73.985         -127971         -127895         -0.4518;
  8357   73.994         -127964         -127895         -0.4609;
  8358   74.003         -127961         -127898         -0.4689;
  8359   74.012         -127962         -127902         -0.4762;
  8360   74.021         -127968         -127907         -0.4823;
  8361   74.030         -127979         -127913         -0.4878;
  8362   74.039         -127993         -127921         -0.4927;
  8363   74.047         -128009         -127930         -0.4963;
  8364   74.056         -128027         -127940         -0.4988;
  8365   74.065         -128048         -127953         -0.5000;
  8366   74.074         -128070         -127967         -0.5006;
  8367   74.083         -128094         -127984         -0.4994;
  8368   74.092         -128118         -128003         -0.4982;
  8369   74.101         -128144         -128024         -0.4951;
  8370   74.109         -128171         -128049         -0.4915;
  8371   74.118         -128199         -128075         -0.4866;
  8372   74.127         -128227         -128105         -0.4805;
  8373   74.136         -128257         -128137         -0.4737;
  8374   74.145         -128288         -128171         -0.4658;
  8375   74.154         -128319         -128208         -0.4579;
  8376   74.163         -128351         -128247         -0.4481;
  8377   74.171         -128382         -128288         -0.4383;
  8378   74.180         -128414         -128331         -0.4274;
  8379   74.189         -128447         -128375         -0.4151;
  8380   74.198         -128479         -128421         -0.4029;
  8381   74.207         -128512         -128467         -0.3901;
  8382   74.216         -128547         -128514         -0.3761;
  8383   74.224         -128582         -128561         -0.3614;
  8384   74.233         -128619         -128608         -0.3468;
  8385   74.242         -128657         -128654         -0.3309;
  8386   74.251         -128696         -128700         -0.3150;
  8387   74.260         -128738         -128745         -0.2979;
  8388   74.269         -128781         -128788         -0.2808;
  8389   74.278         -128825         -128831         -0.2631;
  8390   74.286         -128870         -128873         -0.2454;
  8391   74.295         -128916         -128914         -0.2271;
  8392   74.304         -128963         -128955         -0.2082;
  8393   74.313         -129010         -128995         -0.1886;
  8394   74.322         -129058         -129034         -0.1697;
  8395   74.331         -129106         -129074         -0.1496;
  8396   74.340         -129154         -129114         -0.1300;
  8397   74.348         -129201         -129154         -0.1099;
  8398   74.357         -129248         -129194         -0.0891;
  8399   74.366         -129294         -129235         -0.0690;
  8400   74.375         -129339         -129277         -0.0482;
  8401   74.384         -129382         -129319         -0.0275;
  8402   74.393         -129424         -129363         -0.0067;
  8403   74.402         -129465         -129408          0.0140;
  8404   74.410         -129504         -129453          0.0342;
  8405   74.419         -129542         -129499          0.0549;
  8406   74.428         -129579         -129545          0.0757;
  8407   74.437         -129613         -129591          0.0965;
  8408   74.446         -129647         -129638          0.1166;
  8409   74.455         -129679         -129683          0.1368;
  8410   74.464         -129711         -129728          0.1569;
